9/5/2025,Court,1.5,24CR363844-910
9/5/2025,Court,0.6,24CR214460-910
9/5/2025,Court,0.6,23CR223138-910
9/5/2025,Court,0.6,23CR476885-910
9/5/2025,Court,0.6,23CR292653-910
9/6/2025,Analyzed Case File,0.3,24CR005315-910
9/6/2025,Analyzed Case File,0.3,19CR218806-910
9/6/2025,Analyzed Case File,0.3,24CR055786-910
9/6/2025,Analyzed Case File,0.3,24CR042408-910
9/6/2025,Analyzed Case File,0.3,25CR385394-910
9/6/2025,Analyzed Case File,0.6,25CR202145-910
9/6/2025,Analyzed Case File,0.3,24CR489900-910
9/6/2025,Analyzed Case File,0.3,23CR456446-910
9/6/2025,Analyzed Case File,0.3,22CR209861-910
9/6/2025,Analyzed Case File,0.3,25CR228494-910
9/6/2025,Analyzed Case File,0.3,24CR389177-910
9/6/2025,Analyzed Case File,0.3,24CR371038-910
9/6/2025,Analyzed Case File,0.3,25CR203905-910
9/6/2025,Analyzed Case File,0.3,24CR284874-910
9/6/2025,Analyzed Case File,0.3,25CR336121-910
9/6/2025,Analyzed Case File,0.3,25CR239003-910
9/6/2025,Analyzed Case File,0.3,23CR438148-910
9/6/2025,Analyzed Case File,0.3,25CR216548-910
9/6/2025,Analyzed Case File,0.3,25CR352809-910
9/6/2025,Analyzed Case File,0.3,25CR302253-910
9/6/2025,Analyzed Case File,0.3,25CR254842-910
9/6/2025,Analyzed Case File,0.3,25CR235129-910
9/6/2025,Analyzed Case File,0.3,25CR390613-910
9/6/2025,Analyzed Case File,0.3,24CR483896-910
9/6/2025,Analyzed Case File,0.3,25CR219149-910
9/6/2025,Analyzed Case File,0.5,25CR335894-910
9/6/2025,Analyzed Case File,0.3,25CR284040-910
9/6/2025,Analyzed Case File,0.3,24CR474942-910
9/6/2025,Analyzed Case File,0.3,25CR361901-910
9/6/2025,Analyzed Case File,0.3,23CR482760
9/6/2025,Analyzed Case File,0.3,25CR314893-910
9/7/2025,Discovery,3.5,23CR223138-910
9/7/2025,Discovery,1.5,24CR455249-910
9/7/2025,Telephone Call,0.4,22CR209861-910
9/7/2025,Analyzed Case File,0.5,23CR223138-910
9/7/2025,Telephone Call,0.2,24CR371038-910
9/7/2025,Discovery,1.0,24CR455249-910
9/8/2025,Telephone Call with Client,0.3,25CR302253-910
9/8/2025,Court,0.8,24CR005315-910
9/8/2025,Court,0.4,19CR218806-910
9/8/2025,Court,0.5,24CR489900-910
9/8/2025,Court,0.8,22CR209861-910
9/8/2025,Court,0.7,24CR371038-910
9/8/2025,Court,0.8,25CR203905-910
9/8/2025,Court,0.9,23CR223138-910
9/8/2025,Court,0.8,24CR284874-910
9/8/2025,Court,0.7,25CR275494-910
9/8/2025,Court,0.7,25CR239003-910
9/8/2025,Court,1.5,25CR297397-910
9/9/2025,Court,1.0,23CR438148-910
9/9/2025,Court,0.6,25CR030115-910
9/9/2025,Court,0.8,25CR352809-910
9/9/2025,Court,0.9,25CR288529-910
9/9/2025,Court,1.0,25CR302253-910
9/9/2025,Court,0.7,25CR289820-910
9/9/2025,Court,0.6,25CR270125-910
9/9/2025,Court,1.8,23CR223138-910
9/9/2025,Analyzed Case File,0.3,25CR391948-910
9/9/2025,Analyzed Case File,0.3,25CR269209-910
9/9/2025,Analyzed Case File,0.3,24CR259933-910
9/9/2025,Analyzed Case File,0.3,25CR357375-910
9/9/2025,Analyzed Case File,0.3,24CR345921-910
9/10/2025,Court,0.4,25CR235129-910
9/10/2025,Court,0.5,25CR022814-910
9/10/2025,Court,0.4,24CR473077-910
9/10/2025,Court,0.5,24CR483896-910
9/10/2025,Court,0.5,25CR230534-910
9/10/2025,Court,0.5,25CR318696-910
9/10/2025,Court,0.8,25CR020529-910
9/10/2025,Court,1.0,25CR284040-910
9/10/2025,Court,0.9,24CR474942-910
9/10/2025,Court,0.5,25CR395460-910
9/10/2025,Court,1.2,25CR361901-910
9/10/2025,Court,0.5,25CR314893-910
9/10/2025,Analyzed Case File,0.3,23CR298469-910
9/10/2025,Analyzed Case File,0.3,24CR242133-910
9/11/2025,Court,0.6,25CR317501-910
9/11/2025,Court,0.7,25CR391948-910
9/11/2025,Court,0.5,25CR269209-910
9/11/2025,Court,0.6,25CR364902-910
9/11/2025,Court,0.6,25CR348345-910
9/11/2025,Court,0.7,24CR259933-910
9/11/2025,Court,0.8,25CR203905-910
9/11/2025,Court,0.7,25CR272795-910
9/11/2025,Court,0.5,25CR240285-910
9/11/2025,Court,0.7,25CR324384-910
9/11/2025,Court,0.5,25CR321404-910
9/11/2025,Court,0.7,25CR357375-910
9/11/2025,Court,0.4,24CR247927-910
9/11/2025,Court,0.8,24CR214460-910
9/12/2025,Court,0.7,24CR279621-910
9/12/2025,Court,0.6,24CR042299-910
9/12/2025,Court,0.8,24CR345921-910
9/12/2025,Court,1.0,23CR015520-910
9/12/2025,Court,1.2,24CR242133-910
9/12/2025,Court,0.6,24CR486118-910
9/12/2025,Court,0.5,25CR353434-910
9/12/2025,Court,2.1,24CR214460-910
9/12/2025,Analyzed Case File,0.3,24CR486118-910
9/12/2025,Analyzed Case File,0.3,25CR353434-910
9/13/2025,Analyzed Case File,0.3,25CR261565-910
9/13/2025,Analyzed Case File,0.3,25CR213194-910
9/13/2025,Analyzed Case File,0.3,25CR374805-910
9/13/2025,Analyzed Case File,0.3,18CR204297-910
9/13/2025,Analyzed Case File,0.3,25CR331842-910
9/13/2025,Analyzed Case File,0.3,24CR448200-910
9/13/2025,Analyzed Case File,0.3,25CR207044-910
9/13/2025,Analyzed Case File,0.3,24CR420514-910
9/13/2025,Analyzed Case File,0.3,24CR455249-910
9/13/2025,Analyzed Case File,0.3,24CR320203-910
9/13/2025,Analyzed Case File,0.3,24CR455187-910
9/13/2025,Analyzed Case File,0.3,23CR476885-910
9/13/2025,Analyzed Case File,0.3,25CR222540-910
9/13/2025,Analyzed Case File,0.3,24CR025169-910
9/13/2025,Analyzed Case File,0.3,25CR397753-910
9/13/2025,Analyzed Case File,0.3,25CR254333-910
9/13/2025,Analyzed Case File,0.3,25CR287663-910
9/13/2025,Analyzed Case File,0.3,23CR303509-910
9/13/2025,Analyzed Case File,0.3,25CR278926-910
9/13/2025,Analyzed Case File,0.3,25CR006260-910
9/13/2025,Analyzed Case File,0.5,25CR335865-910
9/13/2025,Analyzed Case File,0.3,24CR450950-910
9/13/2025,Analyzed Case File,0.3,25CR397291-910
9/13/2025,Analyzed Case File,0.3,24CR389410-910
9/13/2025,Analyzed Case File,0.3,24CR380419-910
9/13/2025,Analyzed Case File,0.3,25CR038280-910
9/13/2025,Analyzed Case File,0.3,25CR039855-910
9/13/2025,Analyzed Case File,0.3,24CR454003-910
9/14/2025,Discovery,4.0,24CR242379-910
9/14/2025,Discovery,3.5,24CR214460-910
9/15/2025,Text with Client,0.5,25CR269674-910
9/15/2025,Text with Client,0.4,24CR455187-910
9/15/2025,Court,0.8,25CR261565-910
9/15/2025,Court,0.5,25CR213194-910
9/15/2025,Court,0.5,25CR374805-910
9/15/2025,Court,0.5,25CR331842-910
9/15/2025,Court,0.5,24CR448200-910
9/15/2025,Court,0.5,25CR207044-910
9/15/2025,Court,0.5,24CR420514-910
9/15/2025,Court,0.8,24CR455249-910
9/15/2025,Court,0.6,24CR320203-910
9/15/2025,Court,0.8,24CR216734-910
9/15/2025,Court,0.8,23CR476885-910
9/15/2025,Court,0.9,25CR222540-910
9/16/2025,Court,0.8,25CR254333-910
9/16/2025,Court,0.7,25CR287663-910
9/16/2025,Court,0.9,23CR303509-910
9/16/2025,Court,0.8,24CR028693-910
9/16/2025,Court,0.7,25CR006260-910
9/16/2025,Court,2.5,25CR335865-910
9/16/2025,Court,0.6,24CR450950-910
9/16/2025,Jail Visit,1.5,24CR242379-910
9/16/2025,Analyzed Case File,0.3,25CR027295-910
9/16/2025,Analyzed Case File,0.3,25CR371567-910
9/16/2025,Analyzed Case File,0.3,25CR378422-910
9/17/2025,Court,0.8,25CR397291-910
9/17/2025,Court,1.2,24CR389410-910
9/17/2025,Court,1.5,24CR380419-910
9/17/2025,Court,0.9,25CR038280-910
9/17/2025,Court,0.8,25CR039855-910
9/17/2025,Court,1.0,24CR454003-910
9/17/2025,Telephone Call,1.0,25CR281344-910
9/17/2025,Jail Visit,1.2,24CR242379-910
9/18/2025,Court,0.8,25CR027295-910
9/18/2025,Court,0.6,25CR371567-910
9/18/2025,Court,0.8,25CR361904-910
9/18/2025,Court,2.5,24CR242379-910
9/18/2025,Court,2.5,24CR214460-910
9/18/2025,Jail Visit,1.0,24CR242379-910
9/19/2025,Telephone Call,0.5,20CR200989-910
9/19/2025,Telephone Call,0.5,20CR209303-910
9/19/2025,Analyzed Case File,1.0,25CR336945-910
9/19/2025,Analyzed Case File,0.3,24CR442138-910
9/19/2025,Analyzed Case File,0.3,25CR403485-910
9/19/2025,Analyzed Case File,0.3,25CR399815-910
9/19/2025,Analyzed Case File,0.3,25CR354302-910
9/19/2025,Analyzed Case File,0.3,25CR333329-910
9/19/2025,Analyzed Case File,0.3,25CR331691-910
9/19/2025,Analyzed Case File,0.3,25CR296413-910
9/19/2025,Analyzed Case File,0.3,25CR297029-910
9/19/2025,Analyzed Case File,0.3,25CR365696-910
9/19/2025,Analyzed Case File,0.3,23CR287252-910
9/19/2025,Analyzed Case File,0.3,25CR349840-910
9/19/2025,Analyzed Case File,0.6,25CR402361-910
9/19/2025,Analyzed Case File,0.6,24CR227031-910
9/19/2025,Analyzed Case File,0.6,20CR209303-910
9/19/2025,Analyzed Case File,0.6,19CR200238-910
9/19/2025,Analyzed Case File,0.6,25CR281344-910
9/19/2025,Discovery,1.2,24CR043090-910
9/20/2025,Analyzed Case File,0.3,24CR453260-910
9/20/2025,Analyzed Case File,0.3,24CR329001-910
9/20/2025,Analyzed Case File,0.3,23CR454350
9/20/2025,Analyzed Case File,0.3,24CR389177-910
9/20/2025,Analyzed Case File,0.3,25CR032691-910
9/20/2025,Analyzed Case File,0.3,24CR424224-910
9/20/2025,Analyzed Case File,0.3,25CR000005-910
9/20/2025,Analyzed Case File,0.3,25CR341044-910
9/20/2025,Analyzed Case File,0.3,24CR053607-910
9/20/2025,Analyzed Case File,0.6,25CR376765-910
9/20/2025,Analyzed Case File,0.3,25CR269674-910
9/20/2025,Analyzed Case File,0.3,24CR027768-910
9/20/2025,Analyzed Case File,0.3,25CR008310-910
9/20/2025,Analyzed Case File,0.3,24CR055153-910
9/20/2025,Analyzed Case File,0.6,25CR256925-910
9/20/2025,Analyzed Case File,0.3,25CR254333-910
9/20/2025,Analyzed Case File,0.3,25CR223442-910
9/20/2025,Analyzed Case File,0.3,25CR020460-910
9/20/2025,Analyzed Case File,0.3,25CR383863-910
9/20/2025,Analyzed Case File,0.3,23CR005367
9/20/2025,Analyzed Case File,0.3,25CR396966-910
9/20/2025,Analyzed Case File,0.9,25CR239003-910
9/20/2025,Analyzed Case File,0.3,25CR292047-910
9/20/2025,Analyzed Case File,0.3,24CR484549-910
9/20/2025,Analyzed Case File,0.3,25CR275660-910
9/20/2025,Analyzed Case File,0.3,24CR464575-910
9/20/2025,Analyzed Case File,0.3,25CR264509-910
9/21/2025,Discovery,1.9,25CR221838-910
9/21/2025,Discovery,2.1,24CR469039-910
9/21/2025,Discovery,1.5,24CR419733-910
9/21/2025,Discovery,1.8,25CR203905-910
9/22/2025,Court,0.6,24CR026346-910
9/22/2025,Court,0.6,24CR453260-910
9/22/2025,Court,0.7,25CR402361-910
9/22/2025,Court,0.6,25CR400199-910
9/22/2025,Court,0.6,24CR227031-910
9/22/2025,Court,0.5,20CR209303-910
9/22/2025,Court,0.5,19CR200238-910
9/22/2025,Court,0.5,24CR329001-910
9/22/2025,Court,0.4,23CR454350
9/22/2025,Court,0.5,25CR281344-910
9/22/2025,Court,0.4,25CR203593-910
9/22/2025,Court,0.4,25CR032687-910
9/22/2025,Court,0.4,24CR424224-910
9/22/2025,Court,0.4,24CR053607-910
9/22/2025,Court,0.4,25CR376765-910
9/22/2025,Court,0.4,25CR269674-910
9/22/2025,Court,0.5,25CR257392-910
9/22/2025,Court,0.5,24CR043090-910
9/23/2025,Court,0.6,24CR055153-910
9/23/2025,Court,0.5,24CR442138-910
9/23/2025,Court,0.5,25CR254333-910
9/23/2025,Court,0.5,25CR223442-910
9/23/2025,Court,0.8,20CR209303-910
9/23/2025,Court,1.2,19CR200238-910
9/23/2025,Court,1.5,23CR223138-910
9/23/2025,Court,0.5,25CR026569-910
9/23/2025,Court,0.4,24CR477347-910
9/23/2025,Court,0.5,25CR020460-910
9/23/2025,Discovery,1.8,24CR058788-910
9/24/2025,Court,0.6,25CR396966-910
9/24/2025,Court,1.1,25CR263310-910
9/24/2025,Court,1.0,24CR464575-910
9/24/2025,Court,3.5,24CR058788-910
9/24/2025,Analyzed Case File,0.3,24CR466210-910
9/24/2025,Analyzed Case File,0.3,24CR058788-910
9/24/2025,Analyzed Case File,0.3,24CR254902-910
9/24/2025,Analyzed Case File,0.3,25CR263402-910
9/24/2025,Analyzed Case File,0.3,25CR267571-910
9/24/2025,Analyzed Case File,0.3,25CR001348-910
9/25/2025,Court,0.5,24CR461579-910
9/25/2025,Court,0.8,24CR254902-910
9/25/2025,Court,0.6,25CR263402-910
9/25/2025,Court,0.5,25CR267571-910
9/25/2025,Court,1.0,25CR221838-910
9/25/2025,Court,1.1,24CR227031-910
9/25/2025,Court,0.5,25CR203593-910
9/25/2025,Court,0.5,25CR001348-910
9/25/2025,Court,0.6,25CR329674-910
9/25/2025,Court,1.8,24CR469039-910
9/25/2025,Analyzed Case File,0.3,25CR332967-910
9/25/2025,Analyzed Case File,0.3,25CR293910-910
9/25/2025,Discovery,1.3,22CR210580-910
9/26/2025,Court,0.5,25CR402954-910
9/26/2025,Court,0.6,25CR348488-910
9/26/2025,Court,0.9,24CR456572-910
9/26/2025,Court,0.4,25CR318022-910
9/26/2025,Court,0.9,23CR274793-910
9/26/2025,Court,0.5,25CR332967-910
9/26/2025,Court,0.4,24CR481100-910
9/26/2025,Court,0.5,25CR334187-910
9/26/2025,Court,0.6,25CR229142-910
9/26/2025,Court,0.2,25CR020419-910
9/26/2025,Court,0.2,24CR444191-910
9/26/2025,Court,0.2,25CR247656-910
9/26/2025,Court,0.8,25CR293910-910
9/26/2025,Court,0.7,22CR210580-910
9/26/2025,Court,0.5,25CR406356-910
9/26/2025,Court,0.5,25CR319210-910
9/26/2025,Analyzed Case File,0.3,24CR456572-910
9/26/2025,Analyzed Case File,0.3,23CR274796-910
9/26/2025,Analyzed Case File,0.3,25CR295440-910
9/27/2025,Analyzed Case File,0.3,25CR407067-910
9/27/2025,Analyzed Case File,0.3,24CR470930-910
9/27/2025,Analyzed Case File,0.3,24CR273498-910
9/27/2025,Analyzed Case File,0.3,24CR455249-910
9/27/2025,Analyzed Case File,0.3,22CR344462-910
9/27/2025,Analyzed Case File,0.3,25CR203593-910
9/27/2025,Analyzed Case File,0.3,24CR284874-910
9/27/2025,Analyzed Case File,0.3,24CR424224-910
9/27/2025,Analyzed Case File,0.3,24CR056054-910
9/27/2025,Analyzed Case File,0.3,24CR275450-910
9/27/2025,Analyzed Case File,0.3,25CR252958-910
9/27/2025,Analyzed Case File,0.3,24CR059811-910
9/27/2025,Analyzed Case File,0.3,25CR303032-910
9/27/2025,Analyzed Case File,0.3,25CR339976-910
9/27/2025,Analyzed Case File,0.3,25CR359099-910
9/27/2025,Analyzed Case File,0.3,25CR372890-910
9/27/2025,Analyzed Case File,0.3,25CR309919-910
9/27/2025,Analyzed Case File,0.3,25CR363022-910
9/27/2025,Analyzed Case File,0.3,25CR385394-910
9/27/2025,Analyzed Case File,0.3,23CR045997-910
9/27/2025,Analyzed Case File,0.3,24CR061367-910
9/27/2025,Analyzed Case File,0.3,25CR369061-910
9/27/2025,Analyzed Case File,0.3,25CR372698
9/27/2025,Analyzed Case File,0.3,25CR399769-910
9/27/2025,Analyzed Case File,0.3,24CR042135-910
9/27/2025,Analyzed Case File,0.3,24CR059823-910
9/27/2025,Analyzed Case File,0.3,25CR272062-910
9/28/2025,Discovery,2.3,23CR207772-910
9/28/2025,Discovery,1.5,23CR476885-910
9/28/2025,Analyzed Case File,0.9,25CR378674-910
9/28/2025,Discovery,1.8,24CR273498-910
9/28/2025,Discovery,2.0,24CR470930-910
9/28/2025,Discovery,1.2,24CR428343-910
9/29/2025,Court,0.5,24CR483537-910
9/29/2025,Court,0.3,25CR407067-910
9/29/2025,Court,0.5,25CR407821-910
9/29/2025,Court,0.4,25CR310267-910
9/29/2025,Court,0.3,24CR470930-910
9/29/2025,Court,0.3,24CR273498-910
9/29/2025,Court,0.5,24CR455249-910
9/29/2025,Court,0.3,22CR344462-910
9/29/2025,Court,0.3,25CR203593-910
9/29/2025,Court,0.3,24CR284874-910
9/29/2025,Court,0.3,24CR424224-910
9/29/2025,Court,1.5,23CR476885-910
9/29/2025,Court,0.5,25CR323532-910
9/29/2025,Court,0.4,25CR344500-910
9/29/2025,Court,0.4,25CR252958-910
9/29/2025,Court,0.5,24CR470789-910
9/29/2025,Court,0.5,25CR315691-910
9/29/2025,Court,0.4,25CR359204-910
9/29/2025,Analyzed Case File,0.3,25CR346740-910
9/29/2025,Analyzed Case File,0.3,25CR330659-910
9/29/2025,Discovery,0.6,24CR024233-910
9/30/2025,Court,0.4,24CR059811-910
9/30/2025,Court,0.7,25CR303032-910
9/30/2025,Court,0.8,25CR339976-910
9/30/2025,Court,0.4,25CR359099-910
9/30/2025,Court,0.6,25CR372890-910
9/30/2025,Court,0.5,25CR410568-910
9/30/2025,Court,0.6,25CR309919-910
9/30/2025,IN COURT WAITING,1.1,24CR455249-910
9/30/2025,Court,0.8,24CR470930-910
9/30/2025,Court,0.9,25CR363022-910
9/30/2025,Court,0.4,25CR379373-910
9/30/2025,Court,0.6,25CR220677-910; 25CR220679-910
9/30/2025,Analyzed Case File,0.3,23CR479493
9/30/2025,Analyzed Case File,0.3,24CR265255-910
9/30/2025,Analyzed Case File,0.3,25CR227651-910
9/30/2025,Analyzed Case File,0.3,25CR331703-910
9/1/2025,Analyzed Case File,0.3,25CR241348-910
9/1/2025,Analyzed Case File,0.3,25CR241348-910
9/1/2025,Analyzed Case File,0.3,25CR221369-910
9/1/2025,Analyzed Case File,0.3,25CR363022-910
9/1/2025,Analyzed Case File,0.3,24CR058788-910
9/1/2025,Analyzed Case File,0.3,24CR256966-910
9/3/2025,Court,0.6,25CR378938-910
9/13/2025,Analyzed Case File,0.3,23CR484096-910
9/15/2025,Court,0.6,23CR484096-910
9/16/2025,Analyzed Case File,0.3,25CR361904-910
9/23/2025,Court,0.8,25CR383863-910
9/24/2025,Court,1.0,25CR292047-910
9/24/2025,Court,0.8,25CR264509-910
9/26/2025,Analyzed Case File,0.6,24CR476958-910
9/27/2025,Analyzed Case File,0.3,24CR485491-910
9/29/2025,Court,0.4,24CR275450-910
9/30/2025,Analyzed Case File,0.3,25CR391861-910
9/30/2025,Analyzed Case File,0.3,25CR338034-910
9/30/2025,Analyzed Case File,0.3,25CR370470-910
9/10/2025,Court,0.6,25CR390613-910
9/13/2025,Analyzed Case File,0.3,25CR224026-910
9/15/2025,Court,0.5,25CR224026-910
9/20/2025,Analyzed Case File,0.3,24cr488940-910
9/24/2025,Court,1.1,25CR263310-910
9/24/2025,Court,1.1,25CR263310-910
